game_date,team_name,opp_team_name,venue,pbp_period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,frame_id,pbp_game_seconds,has_reception,possession,momentary_possession,video_shot,game_seconds,is_zone_entry,entry_time,recovery_time,is_pp_ozone,pp_name
16/2/2022,Finland,Switzerland,home,1,406,5 on 4,1,0,Anni Keisala,Play,t,2,39,Indirect,Jenni Hiirikoski,4.0,39.0,,,,337.0,794,True,loose,Anni Keisala,1.0,794.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,406,5 on 4,1,0,Anni Keisala,Reception,t,2,39,Indirect,Jenni Hiirikoski,4.0,39.0,,,,364.0,794,False,Jenni Hiirikoski,,1.0,795.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,404,5 on 4,1,0,Jenni Hiirikoski,Play,t,3,46,Direct,Michelle Karvinen,8.0,51.0,,,,405.0,796,True,loose,Jenni Hiirikoski,1.0,796.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,404,5 on 4,1,0,Jenni Hiirikoski,Reception,t,3,46,Direct,Michelle Karvinen,8.0,51.0,,,,430.0,796,False,Michelle Karvinen,,1.0,797.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,401,5 on 4,1,0,Michelle Karvinen,Play,t,60,48,Indirect,Jenni Hiirikoski,70.0,48.0,,,,489.0,799,True,loose,Michelle Karvinen,1.0,799.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,401,5 on 4,1,0,Michelle Karvinen,Reception,t,60,48,Indirect,Jenni Hiirikoski,70.0,48.0,,,,535.0,799,False,Jenni Hiirikoski,,1.0,800.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,399,5 on 4,1,0,Jenni Hiirikoski,Play,t,79,47,Direct,Noora Tulus,132.0,5.0,,,,546.0,801,True,loose,Jenni Hiirikoski,1.0,801.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,399,5 on 4,1,0,Jenni Hiirikoski,Reception,t,79,47,Direct,Noora Tulus,132.0,5.0,,,,572.0,801,False,Noora Tulus,,1.0,802.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,398,5 on 4,0,1,Noora Tulus,Zone Entry,t,125,11,Played,Sarah Forster,,,,,,572.0,802,False,Noora Tulus,,1.0,802.0,True,802.0,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,396,4 on 5,0,1,Alina Muller,Takeaway,t,38,56,,,,,,,,642.0,804,False,Alina Muller,,1.0,804.0,False,,804.0,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,395,4 on 5,0,1,Alina Muller,Dump In/Out,f,19,57,,,,,,,,684.0,805,False,loose,Alina Muller,1.0,805.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,392,5 on 4,1,0,Noora Tulus,Puck Recovery,t,154,82,,,,,,,,753.0,808,False,Noora Tulus,,1.0,808.0,False,,808.0,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,391,5 on 4,1,0,Noora Tulus,Play,t,147,81,Direct,Jenni Hiirikoski,131.0,41.0,,,,794.0,809,True,loose,Noora Tulus,1.0,809.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,391,5 on 4,1,0,Noora Tulus,Reception,t,147,81,Direct,Jenni Hiirikoski,131.0,41.0,,,,817.0,809,False,Jenni Hiirikoski,,1.0,810.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,390,5 on 4,1,0,Jenni Hiirikoski,Play,t,134,46,Direct,Petra Nieminen,160.0,69.0,,,,824.0,810,True,loose,Jenni Hiirikoski,1.0,810.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,390,5 on 4,1,0,Jenni Hiirikoski,Reception,t,134,46,Direct,Petra Nieminen,160.0,69.0,,,,846.0,810,False,Petra Nieminen,,1.0,811.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,388,5 on 4,1,0,Petra Nieminen,Play,t,142,65,Direct,Jenni Hiirikoski,130.0,62.0,,,,883.0,812,True,loose,Petra Nieminen,1.0,812.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,388,5 on 4,1,0,Petra Nieminen,Reception,t,142,65,Direct,Jenni Hiirikoski,130.0,62.0,,,,904.0,812,False,Jenni Hiirikoski,,1.0,813.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,386,5 on 4,1,0,Jenni Hiirikoski,Shot,f,138,59,Slapshot,,,,Blocked,t,f,939.0,814,False,loose,Jenni Hiirikoski,1.0,814.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,382,5 on 4,1,0,Jenni Hiirikoski,Puck Recovery,t,132,2,,,,,,,,1075.0,818,False,Jenni Hiirikoski,,1.0,818.0,False,,818.0,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,380,5 on 4,1,0,Jenni Hiirikoski,Play,t,131,23,Direct,Noora Tulus,154.0,2.0,,,,1119.0,820,True,loose,Jenni Hiirikoski,1.0,820.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,380,5 on 4,1,0,Jenni Hiirikoski,Reception,t,131,23,Direct,Noora Tulus,154.0,2.0,,,,1150.0,820,False,Noora Tulus,,1.0,821.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,376,5 on 4,1,0,Noora Tulus,Play,t,159,19,Direct,Petra Nieminen,153.0,30.0,,,,1250.0,824,True,loose,Noora Tulus,1.0,824.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,376,5 on 4,1,0,Noora Tulus,Reception,t,159,19,Direct,Petra Nieminen,153.0,30.0,,,,1268.0,824,False,Petra Nieminen,,1.0,825.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,375,5 on 4,1,0,Petra Nieminen,Shot,f,153,30,Slapshot,,,,On Net,t,t,1268.0,825,False,loose,Petra Nieminen,1.0,825.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,374,4 on 5,0,1,Evelina Raselli,Faceoff Win,t,31,65,Backhand,Petra Nieminen,,,,,,1986.0,826,False,loose,,2.0,826.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,373,4 on 5,0,1,Lara Christen,Puck Recovery,t,29,68,,,,,,,,2026.0,827,False,Lara Christen,,2.0,827.0,False,,827.0,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,370,4 on 5,0,1,Lara Christen,Play,t,5,38,Indirect,Lena Marie Lutz,63.0,4.0,,,,2109.0,830,True,loose,Lara Christen,2.0,830.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,370,4 on 5,0,1,Lara Christen,Reception,t,5,38,Indirect,Lena Marie Lutz,63.0,4.0,,,,2158.0,830,False,Lena Marie Lutz,,2.0,832.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,368,4 on 5,0,1,Lena Marie Lutz,Dump In/Out,f,63,4,,,,,,,,2158.0,832,False,loose,Lena Marie Lutz,2.0,832.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,365,5 on 4,1,0,Jenni Hiirikoski,Puck Recovery,t,62,65,,,,,,,,2262.0,835,False,Jenni Hiirikoski,,2.0,835.0,False,,835.0,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,357,5 on 4,1,0,Jenni Hiirikoski,Dump In/Out,t,106,3,,,,,,,,2495.0,843,False,loose,Jenni Hiirikoski,2.0,843.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,357,5 on 4,0,1,Jenni Hiirikoski,Zone Entry,t,125,3,Dumped,Lara Christen,,,,,,2495.0,843,False,loose,,2.0,843.0,True,843.0,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,354,5 on 4,1,0,Petra Nieminen,Puck Recovery,t,183,80,,,,,,,,2589.0,846,False,Petra Nieminen,,2.0,846.0,False,,846.0,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,353,5 on 4,1,0,Petra Nieminen,Play,f,193,74,Indirect,Susanna Tapani,197.0,48.0,,,,2603.0,847,False,loose,Petra Nieminen,2.0,846.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,350,4 on 5,0,1,Lara Christen,Puck Recovery,t,14,80,,,,,,,,2702.0,850,False,Lara Christen,,2.0,850.0,False,,850.0,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,350,4 on 5,0,1,Lara Christen,Dump In/Out,t,14,80,,,,,,,,2702.0,850,False,loose,Lara Christen,2.0,850.0,False,,,True,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,335,4 on 5,0,1,Lara Stalder,Puck Recovery,t,194,68,,,,,,,,3226.0,865,False,Lara Stalder,,3.0,865.0,False,,865.0,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,333,4 on 5,0,1,Lara Stalder,Play,t,195,38,Direct,Sarah Forster,160.0,45.0,,,,3227.0,867,True,loose,Lara Stalder,3.0,867.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,333,4 on 5,0,1,Lara Stalder,Reception,t,195,38,Direct,Sarah Forster,160.0,45.0,,,,3250.0,867,False,Sarah Forster,,3.0,868.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,330,4 on 5,0,1,Shannon Sigrist,Puck Recovery,t,132,33,,,,,,,,3298.0,870,False,Shannon Sigrist,,3.0,870.0,False,,870.0,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,330,4 on 5,0,1,Shannon Sigrist,Shot,f,132,33,Slapshot,,,,Blocked,t,f,3298.0,870,False,loose,Shannon Sigrist,3.0,870.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,329,5 on 4,1,0,Jenni Hiirikoski,Puck Recovery,t,16,47,,,,,,,,3345.0,871,False,Jenni Hiirikoski,,3.0,871.0,False,,871.0,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,321,5 on 4,1,0,Jenni Hiirikoski,Play,t,22,29,Direct,Ronja Savolainen,29.0,7.0,,,,3592.0,879,True,loose,Jenni Hiirikoski,3.0,879.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,321,5 on 4,1,0,Jenni Hiirikoski,Reception,t,22,29,Direct,Ronja Savolainen,29.0,7.0,,,,3620.0,879,False,Ronja Savolainen,,3.0,880.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,319,5 on 4,1,0,Ronja Savolainen,Play,t,49,5,Direct,Elisa Holopainen,74.0,7.0,,,,3648.0,881,True,loose,Ronja Savolainen,3.0,881.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,319,5 on 4,1,0,Ronja Savolainen,Reception,t,49,5,Direct,Elisa Holopainen,74.0,7.0,,,,3663.0,881,False,Elisa Holopainen,,3.0,882.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,314,5 on 4,1,0,Elisa Holopainen,Puck Recovery,t,100,81,,,,,,,,3778.0,886,False,Elisa Holopainen,,3.0,886.0,False,,886.0,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,309,4 on 5,0,1,Shannon Sigrist,Puck Recovery,t,81,6,,,,,,,,3931.0,891,False,Shannon Sigrist,,3.0,891.0,False,,891.0,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,309,4 on 5,0,1,Shannon Sigrist,Dump In/Out,f,85,11,,,,,,,,3949.0,891,False,loose,Shannon Sigrist,3.0,891.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,305,5 on 4,1,0,Nelli Laitinen,Puck Recovery,t,5,22,,,,,,,,4075.0,895,False,Nelli Laitinen,,3.0,896.0,False,,896.0,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,301,5 on 4,1,0,Nelli Laitinen,Play,t,13,80,Indirect,Minnamari Tuominen,5.0,70.0,,,,4175.0,899,True,loose,Nelli Laitinen,3.0,899.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,301,5 on 4,1,0,Nelli Laitinen,Reception,t,13,80,Indirect,Minnamari Tuominen,5.0,70.0,,,,4197.0,899,False,Minnamari Tuominen,,3.0,900.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Finland,Switzerland,home,1,299,5 on 4,1,0,Minnamari Tuominen,Play,t,29,57,Direct,Ronja Savolainen,61.0,10.0,,,,,901,False,Ronja Savolainen,Minnamari Tuominen,,901.0,False,,,False,2022-02-16 Switzerland at Finland P1 PP2
16/2/2022,Switzerland,Finland,away,1,67,5 on 4,0,1,Evelina Raselli,Faceoff Win,t,169,21,Backhand,Susanna Tapani,,,,,,72.0,1133,False,loose,,1.0,1133.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Finland,Switzerland,home,1,65,4 on 5,1,0,Nelli Laitinen,Puck Recovery,t,1,60,,,,,,,,72.0,1135,False,Nelli Laitinen,,1.0,1135.0,False,,1135.0,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Finland,Switzerland,home,1,65,4 on 5,1,0,Nelli Laitinen,Dump In/Out,f,1,60,,,,,,,,72.0,1135,False,loose,Nelli Laitinen,1.0,1135.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,62,5 on 4,0,1,Dominique Ruegg,Puck Recovery,t,141,56,,,,,,,,178.0,1138,False,Dominique Ruegg,,1.0,1139.0,False,,1139.0,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,56,5 on 4,0,1,Dominique Ruegg,Play,t,197,43,Direct,Evelina Raselli,180.0,80.0,,,,356.0,1144,True,loose,Dominique Ruegg,1.0,1145.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,56,5 on 4,0,1,Dominique Ruegg,Reception,t,197,43,Direct,Evelina Raselli,180.0,80.0,,,,385.0,1144,False,Evelina Raselli,,1.0,1146.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,54,5 on 4,0,1,Evelina Raselli,Play,t,165,82,Direct,Nicole Vallario,139.0,76.0,,,,405.0,1146,True,loose,Evelina Raselli,1.0,1147.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,54,5 on 4,0,1,Evelina Raselli,Reception,t,165,82,Direct,Nicole Vallario,139.0,76.0,,,,433.0,1146,False,Nicole Vallario,,1.0,1148.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,52,5 on 4,0,1,Nicole Vallario,Play,t,136,70,Direct,Sinja Leemann,136.0,19.0,,,,453.0,1148,True,loose,Nicole Vallario,1.0,1148.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,52,5 on 4,0,1,Nicole Vallario,Reception,t,136,70,Direct,Sinja Leemann,136.0,19.0,,,,483.0,1148,False,Sinja Leemann,,1.0,1149.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,50,5 on 4,0,1,Sinja Leemann,Play,t,145,8,Direct,Nicole Vallario,127.0,40.0,,,,533.0,1150,True,loose,Sinja Leemann,1.0,1151.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,50,5 on 4,0,1,Sinja Leemann,Reception,t,145,8,Direct,Nicole Vallario,127.0,40.0,,,,556.0,1150,False,Nicole Vallario,,1.0,1152.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,48,5 on 4,0,1,Nicole Vallario,Play,t,129,40,Indirect,Evelina Raselli,156.0,5.0,,,,597.0,1152,True,loose,Nicole Vallario,1.0,1153.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,48,5 on 4,0,1,Nicole Vallario,Reception,t,129,40,Indirect,Evelina Raselli,156.0,5.0,,,,649.0,1152,False,Evelina Raselli,,1.0,1155.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,45,5 on 4,0,1,Evelina Raselli,Play,t,156,5,Direct,Sinja Leemann,130.0,6.0,,,,660.0,1155,True,loose,Evelina Raselli,1.0,1155.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,45,5 on 4,0,1,Evelina Raselli,Reception,t,156,5,Direct,Sinja Leemann,130.0,6.0,,,,685.0,1155,False,Sinja Leemann,,1.0,1156.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,44,5 on 4,0,1,Sinja Leemann,Play,t,130,6,Indirect,Evelina Raselli,159.0,5.0,,,,705.0,1156,True,loose,Sinja Leemann,1.0,1157.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,44,5 on 4,0,1,Sinja Leemann,Reception,t,130,6,Indirect,Evelina Raselli,159.0,5.0,,,,730.0,1156,False,Evelina Raselli,,1.0,1158.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,42,5 on 4,0,1,Evelina Raselli,Play,t,174,12,Direct,Rahel Enzler,162.0,25.0,,,,761.0,1158,True,loose,Evelina Raselli,1.0,1159.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,42,5 on 4,0,1,Evelina Raselli,Reception,t,174,12,Direct,Rahel Enzler,162.0,25.0,,,,776.0,1158,False,Rahel Enzler,,1.0,1159.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,42,5 on 4,0,1,Rahel Enzler,Play,f,162,25,Direct,Evelina Raselli,181.0,19.0,,,,785.0,1158,False,loose,Rahel Enzler,1.0,1159.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,40,5 on 4,0,1,Evelina Raselli,Puck Recovery,t,195,18,,,,,,,,831.0,1160,False,Evelina Raselli,,1.0,1161.0,False,,1161.0,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,40,5 on 4,0,1,Evelina Raselli,Play,t,195,18,Indirect,Dominique Ruegg,200.0,45.0,,,,831.0,1160,True,loose,Evelina Raselli,1.0,1161.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,40,5 on 4,0,1,Evelina Raselli,Reception,t,195,18,Indirect,Dominique Ruegg,200.0,45.0,,,,861.0,1160,False,Dominique Ruegg,,1.0,1162.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,38,5 on 4,0,1,Dominique Ruegg,Play,t,196,56,Direct,Nicole Vallario,186.0,79.0,,,,880.0,1162,True,loose,Dominique Ruegg,1.0,1163.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,38,5 on 4,0,1,Dominique Ruegg,Reception,t,196,56,Direct,Nicole Vallario,186.0,79.0,,,,944.0,1162,False,Nicole Vallario,,1.0,1165.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,35,5 on 4,0,1,Nicole Vallario,Play,t,161,80,Direct,Sinja Leemann,132.0,58.0,,,,985.0,1165,True,loose,Nicole Vallario,1.0,1166.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,35,5 on 4,0,1,Nicole Vallario,Reception,t,161,80,Direct,Sinja Leemann,132.0,58.0,,,,1010.0,1165,False,Sinja Leemann,,1.0,1167.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,32,5 on 4,0,1,Sinja Leemann,Play,t,137,34,Direct,Evelina Raselli,161.0,19.0,,,,1056.0,1168,True,loose,Sinja Leemann,1.0,1168.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,32,5 on 4,0,1,Sinja Leemann,Reception,t,137,34,Direct,Evelina Raselli,161.0,19.0,,,,1073.0,1168,False,Evelina Raselli,,1.0,1169.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,31,5 on 4,0,1,Evelina Raselli,Play,f,166,18,Direct,Rahel Enzler,167.0,42.0,,,,1091.0,1169,False,loose,Evelina Raselli,1.0,1170.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Finland,Switzerland,home,1,29,4 on 5,1,0,Susanna Tapani,Puck Recovery,t,34,70,,,,,,,,1139.0,1171,False,Susanna Tapani,,1.0,1171.0,False,,1171.0,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Finland,Switzerland,home,1,28,4 on 5,1,0,Susanna Tapani,Dump In/Out,f,57,81,,,,,,,,1182.0,1172,False,loose,Susanna Tapani,1.0,1173.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,26,5 on 4,0,1,Andrea Brandli,Puck Recovery,t,40,42,,,,,,,,1263.0,1174,False,Andrea Brandli,,1.0,1175.0,False,,1175.0,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,26,5 on 4,0,1,Andrea Brandli,Play,t,40,42,Indirect,Sinja Leemann,51.0,44.0,,,,1263.0,1174,True,loose,Andrea Brandli,1.0,1175.0,False,,,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,26,5 on 4,0,1,Andrea Brandli,Reception,t,40,42,Indirect,Sinja Leemann,51.0,44.0,,,,1357.0,1174,False,Sinja Leemann,,1.0,1179.0,False,,,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,22,5 on 4,0,1,Sinja Leemann,Play,t,51,44,Direct,Lara Stalder,35.0,61.0,,,,1357.0,1178,True,loose,Sinja Leemann,1.0,1179.0,False,,,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,22,5 on 4,0,1,Sinja Leemann,Reception,t,51,44,Direct,Lara Stalder,35.0,61.0,,,,1378.0,1178,False,Lara Stalder,,1.0,1179.0,False,,,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,16,5 on 4,0,1,Lara Stalder,Play,t,51,41,Direct,Alina Muller,114.0,35.0,,,,1550.0,1184,True,loose,Lara Stalder,1.0,1185.0,False,,,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,16,5 on 4,0,1,Lara Stalder,Reception,t,51,41,Direct,Alina Muller,114.0,35.0,,,,1577.0,1184,False,Alina Muller,,1.0,1186.0,False,,,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,13,5 on 4,1,0,Alina Muller,Zone Entry,f,126,28,Carried,Ronja Savolainen,,,,,,1596.0,1187,False,Alina Muller,,1.0,1186.0,True,1186.0,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,1,10,5 on 4,0,1,Alina Muller,Play,f,182,13,Direct,Keely Moy,181.0,42.0,,,,1673.0,1190,False,loose,Alina Muller,1.0,1189.0,False,,,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Finland,Switzerland,home,1,9,4 on 5,1,0,Petra Nieminen,Puck Recovery,t,30,13,,,,,,,,1735.0,1191,False,Petra Nieminen,,1.0,1191.0,False,,1191.0,True,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Finland,Switzerland,home,1,4,4 on 5,0,1,Petra Nieminen,Zone Entry,f,125,28,Carried,Lara Christen,,,,,,1878.0,1196,False,Petra Nieminen,,1.0,1196.0,True,1196.0,,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Finland,Switzerland,home,1,1,4 on 5,1,0,Petra Nieminen,Dump In/Out,f,176,1,,,,,,,,1944.0,1199,False,loose,Petra Nieminen,1.0,1198.0,False,,,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,2,1200,5 on 4,0,1,Alina Muller,Faceoff Win,t,100,42,Backhand,Susanna Tapani,,,,,,4531.0,1200,False,loose,,2.0,1200.0,False,,,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,2,1198,5 on 4,0,1,Lara Christen,Puck Recovery,t,82,4,,,,,,,,4554.0,1202,False,Lara Christen,,2.0,1202.0,False,,1202.0,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,2,1196,5 on 4,0,1,Lara Christen,Play,t,63,6,Direct,Lara Stalder,45.0,51.0,,,,4598.0,1204,True,loose,Lara Christen,2.0,1203.0,False,,,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,2,1196,5 on 4,0,1,Lara Christen,Reception,t,63,6,Direct,Lara Stalder,45.0,51.0,,,,4625.0,1204,False,Lara Stalder,,2.0,1204.0,False,,,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,2,1194,5 on 4,0,1,Lara Stalder,Play,f,43,63,Direct,Lara Christen,43.0,41.0,,,,4661.0,1206,False,loose,Lara Stalder,2.0,1205.0,False,,,False,2022-02-16 Switzerland at Finland P2 PP3
16/2/2022,Switzerland,Finland,away,2,1192,5 on 4,0,1,Alina Muller,Puck Recovery,t,41,24,,,,,,,,4755.0,1208,False,Alina Muller,,2.0,1208.0,False,,1208.0,False,2022-02-16 Switzerland at Finland P2 PP3
